,0
29007,0
29008,1
29009,1
29010,0
29011,1
29012,0
29013,1
29014,0
29015,1
29016,1
29017,1
29018,1
29019,1
29020,0
29021,0
29022,1
29023,1
29024,0
29025,0
29026,1
29027,0
29028,1
29029,0
29030,0
29031,1
29032,0
29033,0
29034,1
29035,0
29036,1
29037,0
29038,1
29039,0
29040,0
29041,1
29042,1
29043,0
29044,0
29045,1
29046,1
29047,1
29048,0
29049,0
29050,0
29051,0
29052,1
29053,0
29054,1
29055,1
29056,1
29057,0
29058,0
29059,1
29060,0
29061,0
29062,1
29063,0
29064,0
29065,0
29066,0
29067,0
29068,0
29069,1
29070,1
29071,0
29072,1
29073,0
29074,0
29075,0
29076,0
29077,1
29078,1
29079,1
29080,0
29081,0
29082,1
29083,1
29084,0
29085,1
29086,0
29087,0
29088,1
29089,0
29090,1
29091,0
29092,0
29093,1
29094,0
29095,1
29096,0
29097,0
29098,1
29099,1
29100,1
29101,1
29102,1
29103,1
29104,0
29105,1
29106,0
29107,0
29108,1
29109,1
29110,0
29111,0
29112,1
29113,0
29114,0
29115,1
29116,0
29117,0
29118,0
29119,0
29120,1
29121,0
29122,0
29123,0
29124,1
29125,0
29126,1
29127,0
29128,0
29129,1
29130,1
29131,0
29132,0
29133,1
29134,0
29135,1
29136,1
29137,1
29138,0
29139,1
29140,0
29141,1
29142,1
29143,0
29144,0
29145,0
29146,1
29147,1
29148,1
29149,0
29150,0
29151,1
29152,1
29153,1
29154,1
29155,1
29156,0
29157,0
29158,1
29159,0
29160,1
29161,0
29162,1
29163,0
29164,1
29165,0
29166,0
29167,0
29168,0
29169,0
29170,0
29171,0
29172,1
29173,0
29174,0
29175,0
29176,1
29177,0
29178,0
29179,0
29180,0
29181,0
29182,1
29183,0
29184,0
29185,0
29186,1
29187,1
29188,1
29189,0
29190,1
29191,0
29192,1
29193,0
29194,1
29195,1
29196,0
29197,0
29198,1
29199,1
29200,0
29201,0
29202,0
29203,1
29204,0
29205,1
29206,0
29207,1
29208,0
29209,1
29210,1
29211,1
29212,0
29213,1
29214,1
29215,1
29216,1
29217,1
29218,0
29219,1
29220,1
29221,0
29222,0
29223,1
29224,1
29225,0
29226,1
29227,0
29228,1
29229,0
29230,0
29231,1
29232,0
29233,1
29234,1
29235,1
29236,1
29237,1
29238,0
29239,0
29240,0
29241,1
29242,1
29243,1
29244,1
29245,0
29246,1
29247,1
29248,0
29249,1
29250,0
29251,1
29252,1
29253,1
29254,1
29255,0
29256,0
29257,0
29258,1
29259,0
29260,1
29261,1
29262,0
29263,0
29264,1
29265,0
29266,0
29267,0
29268,0
29269,0
29270,1
29271,0
29272,1
29273,1
29274,0
29275,0
29276,0
29277,1
29278,1
29279,1
29280,0
29281,1
29282,1
29283,0
29284,1
29285,0
29286,0
29287,1
29288,1
29289,0
29290,1
29291,1
29292,0
29293,1
29294,0
29295,0
29296,0
29297,0
29298,1
29299,0
29300,1
29301,1
29302,0
29303,0
29304,0
29305,1
29306,0
29307,0
29308,0
29309,0
29310,1
29311,0
29312,0
29313,0
29314,1
29315,0
29316,1
29317,1
29318,1
29319,1
29320,0
29321,1
29322,1
29323,1
29324,1
29325,0
29326,1
29327,0
29328,0
29329,1
29330,0
29331,1
29332,0
29333,1
29334,1
29335,1
29336,1
29337,1
29338,1
29339,1
29340,1
29341,1
29342,0
29343,1
29344,0
29345,0
29346,1
29347,0
29348,1
29349,0
29350,1
29351,0
29352,0
29353,1
29354,1
29355,0
29356,1
29357,0
29358,0
29359,0
29360,1
29361,0
29362,1
29363,1
29364,1
29365,0
29366,0
29367,0
29368,1
29369,0
29370,1
29371,0
29372,1
29373,1
29374,0
29375,1
29376,0
29377,1
29378,0
29379,1
29380,0
29381,1
29382,0
29383,0
29384,1
29385,1
29386,0
29387,0
29388,0
29389,1
29390,0
29391,0
29392,0
29393,0
29394,0
29395,1
29396,1
29397,1
29398,1
29399,0
29400,0
29401,1
29402,1
29403,1
29404,1
29405,1
29406,1
29407,1
29408,0
29409,1
29410,0
29411,0
29412,0
29413,1
29414,0
29415,1
29416,0
29417,0
29418,0
29419,1
29420,0
29421,1
29422,1
29423,1
29424,0
29425,1
29426,0
29427,1
29428,1
29429,0
29430,0
29431,1
29432,0
29433,1
29434,1
29435,0
29436,1
29437,0
29438,0
29439,0
29440,0
29441,0
29442,0
29443,0
29444,1
29445,1
29446,0
29447,1
29448,0
29449,0
29450,1
29451,1
29452,1
29453,1
29454,0
29455,0
29456,0
29457,1
29458,1
29459,1
29460,0
29461,1
29462,1
29463,1
29464,0
29465,0
29466,0
29467,0
29468,0
29469,1
29470,0
29471,1
29472,0
29473,0
29474,1
29475,0
29476,0
29477,1
29478,1
29479,1
29480,0
29481,1
29482,0
29483,0
29484,1
29485,1
29486,0
29487,0
29488,0
29489,0
29490,0
29491,0
29492,1
29493,1
29494,1
29495,1
29496,0
29497,1
29498,0
29499,0
29500,0
29501,1
29502,0
29503,1
29504,1
29505,1
29506,1
29507,0
29508,1
29509,1
29510,1
29511,1
29512,1
29513,1
29514,0
29515,0
29516,0
29517,1
29518,1
29519,1
29520,0
29521,1
29522,0
29523,0
29524,1
29525,0
29526,1
29527,1
29528,1
29529,1
29530,0
29531,0
29532,0
29533,0
29534,1
29535,1
29536,0
29537,1
29538,0
29539,1
29540,0
29541,0
29542,1
29543,0
29544,1
29545,0
29546,1
29547,1
29548,0
29549,0
29550,0
29551,0
29552,0
29553,0
29554,1
29555,0
29556,0
29557,0
29558,1
29559,1
29560,0
29561,1
29562,0
29563,0
29564,1
29565,1
29566,0
29567,0
29568,1
29569,1
29570,0
29571,0
29572,1
29573,1
29574,0
29575,0
29576,1
29577,1
29578,1
29579,1
29580,1
29581,1
29582,0
29583,1
29584,0
29585,0
29586,1
29587,0
29588,0
29589,1
29590,0
29591,1
29592,0
29593,0
29594,0
29595,1
29596,1
29597,0
29598,0
29599,1
29600,1
29601,0
29602,0
29603,1
29604,1
29605,1
29606,0
29607,0
29608,1
29609,1
29610,0
29611,0
29612,1
29613,0
29614,1
29615,0
29616,0
29617,1
29618,1
29619,0
29620,0
29621,1
29622,0
29623,0
29624,0
29625,0
29626,1
29627,1
29628,1
29629,1
29630,1
29631,0
29632,0
29633,1
29634,0
29635,0
29636,0
29637,1
29638,1
29639,1
29640,0
29641,0
29642,0
29643,1
29644,1
29645,0
29646,0
29647,1
29648,0
29649,0
29650,1
29651,0
29652,1
29653,0
29654,1
29655,0
29656,1
29657,0
29658,0
29659,0
29660,0
29661,1
29662,1
29663,1
29664,0
29665,1
29666,0
29667,1
29668,0
29669,0
29670,1
29671,0
29672,1
29673,1
29674,1
29675,0
29676,1
29677,0
29678,1
29679,1
29680,0
29681,1
29682,1
29683,1
29684,0
29685,0
29686,1
29687,1
29688,1
29689,1
29690,0
29691,0
29692,0
29693,1
29694,1
29695,1
29696,1
29697,1
29698,0
29699,0
29700,1
29701,1
29702,1
29703,1
29704,1
29705,0
29706,0
29707,0
29708,1
29709,0
29710,0
29711,0
29712,0
29713,0
29714,0
29715,0
29716,1
29717,0
29718,0
29719,1
29720,0
29721,1
29722,0
29723,0
29724,0
29725,0
29726,0
29727,0
29728,1
29729,0
29730,1
29731,1
29732,1
29733,0
29734,0
29735,0
29736,1
29737,0
29738,0
29739,0
29740,0
29741,1
29742,0
29743,1
29744,1
29745,0
29746,0
29747,0
29748,1
29749,1
29750,0
29751,0
29752,1
29753,1
29754,1
29755,1
29756,0
29757,1
29758,0
29759,0
29760,1
29761,1
29762,1
29763,0
29764,1
29765,0
29766,1
29767,1
29768,0
29769,1
29770,1
29771,1
29772,0
29773,0
29774,0
29775,1
29776,1
29777,1
29778,1
29779,0
29780,0
29781,1
29782,1
29783,1
29784,0
29785,1
29786,0
29787,1
29788,0
29789,0
29790,0
29791,1
29792,0
29793,1
29794,1
29795,0
29796,1
29797,1
29798,1
29799,0
29800,0
29801,1
29802,1
29803,1
29804,1
29805,0
29806,0
29807,1
29808,0
29809,1
29810,1
29811,0
29812,0
29813,1
29814,0
29815,1
29816,0
29817,0
29818,1
29819,0
29820,0
29821,1
29822,0
29823,1
29824,0
29825,1
29826,1
29827,0
29828,1
29829,0
29830,0
29831,0
29832,0
29833,1
29834,0
29835,1
29836,1
29837,0
29838,0
29839,1
29840,0
29841,1
29842,1
29843,1
29844,1
29845,0
29846,1
29847,1
29848,0
29849,0
29850,1
29851,0
29852,1
29853,1
29854,0
29855,1
29856,1
29857,0
29858,1
29859,0
29860,1
29861,0
29862,1
29863,1
29864,1
29865,0
29866,0
29867,0
29868,0
29869,0
29870,0
29871,0
29872,0
29873,1
29874,0
29875,0
29876,0
29877,0
29878,0
29879,1
29880,1
29881,1
29882,0
29883,0
29884,1
29885,1
29886,0
29887,1
29888,1
29889,0
29890,0
29891,0
29892,0
29893,0
29894,0
29895,0
29896,0
29897,1
29898,1
29899,0
29900,1
29901,1
29902,1
29903,0
29904,1
29905,1
29906,1
29907,1
29908,0
29909,0
29910,1
29911,1
29912,1
29913,1
29914,1
29915,0
29916,0
29917,1
29918,0
29919,1
29920,0
29921,0
29922,1
29923,0
29924,0
29925,0
29926,0
29927,1
29928,1
29929,1
29930,1
29931,0
29932,1
29933,1
29934,1
29935,0
29936,0
29937,0
29938,1
29939,0
29940,1
29941,0
29942,1
29943,1
29944,1
29945,1
29946,0
29947,1
29948,1
29949,0
29950,1
29951,0
29952,1
29953,0
29954,0
29955,1
29956,0
29957,1
29958,0
29959,0
29960,0
29961,1
29962,1
29963,1
29964,1
29965,1
29966,1
29967,0
29968,1
29969,1
29970,0
29971,1
29972,0
29973,0
29974,0
29975,1
29976,0
29977,1
29978,1
29979,0
29980,1
29981,1
29982,0
29983,1
29984,1
29985,0
29986,0
29987,1
29988,0
29989,1
29990,1
29991,0
29992,0
29993,1
29994,1
29995,1
29996,0
29997,1
29998,0
29999,0
30000,0
30001,1
30002,1
30003,0
30004,0
30005,0
30006,1
30007,0
30008,0
30009,0
30010,1
30011,1
30012,1
30013,1
30014,1
30015,0
30016,0
30017,0
30018,1
30019,0
30020,1
30021,1
30022,0
30023,1
30024,0
30025,0
30026,1
30027,0
30028,0
30029,1
30030,0
30031,1
30032,0
30033,0
30034,0
30035,1
30036,0
30037,0
30038,0
30039,1
30040,1
30041,1
30042,1
30043,0
30044,0
30045,1
30046,0
30047,0
30048,0
30049,0
30050,1
30051,0
30052,1
30053,0
30054,0
30055,0
30056,0
30057,1
30058,0
30059,0
30060,1
30061,0
30062,1
30063,0
30064,1
30065,1
30066,1
30067,1
30068,0
30069,0
30070,1
30071,0
30072,0
30073,1
30074,1
30075,1
30076,0
30077,0
30078,0
30079,0
30080,0
30081,1
30082,1
30083,0
30084,0
30085,0
30086,1
30087,1
30088,1
30089,0
30090,0
30091,0
30092,1
30093,0
30094,0
30095,0
30096,1
30097,1
30098,1
30099,1
30100,1
30101,0
30102,1
30103,0
30104,0
30105,1
30106,0
30107,1
30108,0
30109,0
30110,1
30111,0
30112,0
30113,0
30114,0
30115,0
30116,0
30117,1
30118,0
30119,1
30120,1
30121,0
30122,0
30123,1
30124,0
30125,1
30126,1
30127,1
30128,1
30129,1
30130,0
30131,0
30132,0
30133,0
30134,0
30135,0
30136,0
30137,1
30138,1
30139,1
30140,1
30141,0
30142,1
30143,1
30144,1
30145,1
30146,1
30147,0
30148,0
30149,1
30150,0
30151,0
30152,0
30153,0
30154,1
30155,0
30156,1
30157,1
30158,0
30159,1
30160,1
30161,1
30162,0
30163,0
30164,1
30165,1
30166,1
30167,1
30168,0
30169,1
30170,0
30171,0
30172,1
30173,1
30174,0
30175,1
30176,1
30177,0
30178,1
30179,1
30180,0
30181,1
30182,0
30183,0
30184,0
30185,1
30186,0
30187,1
30188,0
30189,1
30190,0
30191,1
30192,0
30193,0
30194,0
30195,0
30196,0
30197,1
30198,0
30199,0
30200,1
30201,0
30202,1
30203,1
30204,1
30205,1
30206,0
30207,0
30208,1
30209,1
30210,0
30211,1
30212,1
30213,0
30214,1
30215,1
30216,1
30217,0
30218,1
30219,0
30220,0
30221,0
30222,1
30223,1
30224,1
30225,0
30226,0
30227,1
30228,1
30229,1
30230,0
30231,0
30232,1
30233,1
30234,0
30235,0
30236,0
30237,1
30238,1
30239,1
30240,1
30241,1
30242,1
30243,1
30244,1
30245,1
30246,0
30247,0
30248,0
30249,0
30250,1
30251,1
30252,0
30253,1
30254,0
30255,1
30256,0
30257,0
30258,0
30259,1
30260,1
30261,0
30262,0
30263,0
30264,0
30265,0
30266,0
30267,0
30268,0
30269,0
30270,1
30271,0
30272,0
30273,1
30274,1
30275,0
30276,0
30277,0
30278,0
30279,0
30280,1
30281,0
30282,1
30283,0
30284,0
30285,0
30286,0
30287,0
30288,0
30289,0
30290,0
30291,1
30292,1
30293,0
30294,1
30295,0
30296,0
30297,0
30298,0
30299,0
30300,0
30301,0
30302,1
30303,1
30304,0
30305,0
30306,1
30307,1
30308,0
30309,1
30310,1
30311,0
30312,0
30313,0
30314,1
30315,1
30316,0
30317,0
30318,1
30319,1
30320,1
30321,0
30322,0
30323,0
30324,1
30325,1
30326,0
30327,0
30328,0
30329,0
30330,1
30331,0
30332,0
30333,1
30334,1
30335,0
30336,0
30337,0
30338,1
30339,1
30340,0
30341,0
30342,0
30343,1
30344,1
30345,1
30346,1
30347,1
30348,0
30349,0
30350,1
30351,0
30352,0
30353,1
30354,1
30355,0
30356,1
30357,0
30358,1
30359,0
30360,0
30361,0
30362,1
30363,1
30364,0
30365,1
30366,0
30367,1
30368,0
30369,1
30370,0
30371,0
30372,0
30373,0
30374,1
30375,0
30376,1
30377,1
30378,0
30379,1
30380,0
30381,0
30382,0
30383,1
30384,0
30385,1
30386,1
30387,0
30388,1
30389,0
30390,0
30391,0
30392,1
30393,0
30394,0
30395,0
30396,1
30397,1
30398,1
30399,0
30400,1
30401,1
30402,1
30403,0
30404,0
30405,1
30406,0
30407,0
30408,0
30409,1
30410,1
30411,0
30412,1
30413,1
30414,0
30415,1
30416,1
30417,1
30418,1
30419,0
30420,0
30421,1
30422,0
30423,1
30424,0
30425,0
30426,1
30427,0
30428,0
30429,0
30430,1
30431,1
30432,0
30433,0
30434,1
30435,1
30436,0
30437,0
30438,0
30439,0
30440,0
30441,0
30442,1
30443,1
30444,1
30445,0
30446,0
30447,1
30448,1
30449,1
30450,0
30451,0
30452,1
30453,1
30454,0
30455,0
30456,1
30457,1
30458,1
30459,0
30460,0
30461,0
30462,1
30463,0
30464,1
30465,0
30466,1
30467,1
30468,1
30469,0
30470,1
30471,1
30472,0
30473,0
30474,1
30475,0
30476,1
30477,0
30478,0
30479,1
30480,0
30481,0
30482,1
30483,0
30484,0
30485,1
30486,1
30487,1
30488,0
30489,0
30490,0
30491,0
30492,0
30493,1
30494,1
30495,0
30496,1
30497,0
30498,1
30499,1
30500,0
30501,1
30502,1
30503,1
30504,0
30505,1
30506,0
30507,0
30508,1
30509,1
30510,1
30511,0
30512,0
30513,1
30514,1
30515,0
30516,0
30517,1
30518,1
30519,0
30520,1
30521,0
30522,1
30523,1
30524,0
30525,1
30526,1
30527,1
30528,1
30529,1
30530,0
30531,1
30532,0
30533,0
30534,0
30535,1
30536,0
30537,0
30538,1
30539,0
30540,0
30541,1
30542,0
30543,1
30544,1
30545,1
30546,0
30547,0
30548,0
30549,0
30550,1
30551,1
30552,0
30553,0
30554,1
30555,0
30556,1
30557,0
30558,0
30559,0
30560,0
30561,1
30562,1
30563,0
30564,0
30565,1
30566,0
30567,1
30568,1
30569,0
30570,0
30571,1
30572,0
30573,0
30574,1
30575,0
30576,0
30577,0
30578,0
30579,1
30580,1
30581,0
30582,1
30583,1
30584,1
30585,1
30586,0
30587,0
30588,1
30589,1
30590,1
30591,0
30592,0
30593,0
30594,1
30595,1
30596,1
30597,0
30598,1
30599,0
30600,1
30601,0
30602,1
30603,0
30604,0
30605,0
30606,0
30607,0
30608,1
30609,0
30610,0
30611,0
30612,0
30613,0
30614,0
30615,0
30616,0
30617,0
30618,0
30619,0
30620,1
30621,0
30622,1
30623,1
30624,0
30625,0
30626,0
30627,0
30628,1
30629,1
30630,1
30631,0
30632,1
30633,1
30634,0
30635,0
30636,1
30637,0
30638,1
30639,0
30640,0
30641,1
30642,1
30643,1
30644,0
30645,0
30646,0
30647,1
30648,0
30649,0
30650,0
30651,1
30652,1
30653,0
30654,1
30655,0
30656,1
30657,0
30658,1
30659,0
30660,1
30661,1
30662,1
30663,0
30664,0
30665,1
30666,0
30667,1
30668,1
30669,0
30670,0
30671,1
30672,1
30673,1
30674,1
30675,1
30676,0
30677,0
30678,1
30679,1
30680,0
30681,0
30682,0
30683,0
30684,0
30685,1
30686,1
30687,0
30688,0
30689,0
30690,1
30691,0
30692,0
30693,1
30694,0
30695,0
30696,0
30697,0
30698,1
30699,0
30700,1
30701,0
30702,1
30703,0
30704,0
30705,0
30706,1
30707,1
30708,1
30709,0
30710,0
30711,1
30712,0
30713,1
30714,1
30715,0
30716,1
30717,1
30718,0
30719,0
30720,1
30721,1
30722,1
30723,0
30724,1
30725,0
30726,0
30727,1
30728,1
30729,1
30730,1
30731,1
30732,0
30733,1
30734,1
30735,1
30736,1
30737,0
30738,1
30739,1
30740,1
30741,1
30742,1
30743,1
30744,0
30745,0
30746,0
30747,0
30748,1
30749,0
30750,1
30751,1
30752,1
30753,0
30754,0
30755,1
30756,0
30757,1
30758,1
30759,0
30760,0
30761,0
30762,0
30763,1
30764,0
30765,1
30766,0
30767,0
30768,0
30769,0
30770,1
30771,0
30772,0
30773,0
30774,1
30775,0
30776,1
30777,0
30778,0
30779,1
30780,1
30781,0
30782,1
30783,1
30784,0
30785,1
30786,1
30787,1
30788,0
30789,0
30790,1
30791,1
30792,0
30793,1
30794,1
30795,0
30796,1
30797,0
30798,0
30799,0
30800,1
30801,1
30802,0
30803,1
30804,0
30805,0
30806,0
30807,0
30808,0
30809,0
30810,0
30811,0
30812,1
30813,0
30814,0
30815,1
30816,1
30817,0
30818,1
30819,0
30820,1
30821,0
30822,1
30823,1
30824,1
30825,1
30826,1
30827,1
30828,1
30829,0
30830,1
30831,1
30832,1
30833,1
30834,0
30835,0
30836,0
30837,1
30838,1
30839,0
30840,0
30841,0
30842,0
30843,0
30844,0
30845,0
30846,1
30847,0
30848,0
30849,1
30850,1
30851,0
30852,1
30853,0
30854,1
30855,1
30856,0
30857,1
30858,0
30859,1
30860,0
30861,0
30862,0
30863,0
30864,1
30865,0
30866,1
30867,0
30868,0
30869,1
30870,0
30871,0
30872,1
30873,1
30874,0
30875,1
30876,1
30877,0
30878,0
30879,1
30880,1
30881,1
30882,1
30883,1
30884,1
30885,0
30886,0
30887,1
30888,0
30889,0
30890,0
30891,1
30892,0
30893,0
30894,0
30895,0
30896,1
30897,0
30898,1
30899,0
30900,1
30901,0
30902,1
30903,0
30904,1
30905,1
30906,0
30907,1
30908,1
30909,1
30910,0
30911,1
30912,1
30913,0
30914,1
30915,1
30916,1
30917,1
30918,0
30919,0
30920,0
30921,0
30922,1
30923,1
30924,0
30925,1
30926,0
30927,1
30928,1
30929,1
30930,1
30931,1
30932,1
30933,0
30934,0
30935,1
30936,0
30937,1
30938,1
30939,0
30940,0
30941,0
30942,0
30943,0
30944,0
30945,0
30946,0
30947,1
30948,1
30949,0
30950,1
30951,0
30952,0
30953,0
30954,1
30955,1
30956,0
30957,1
30958,0
30959,0
30960,1
30961,0
30962,0
30963,1
30964,0
30965,0
30966,1
30967,1
30968,0
30969,0
30970,1
30971,0
30972,0
30973,0
30974,1
30975,0
30976,1
30977,0
30978,1
30979,1
30980,0
30981,0
30982,1
30983,1
30984,0
30985,1
30986,0
30987,1
30988,1
30989,0
30990,0
30991,1
30992,1
30993,0
30994,0
30995,0
30996,0
30997,0
30998,0
30999,0
31000,0
31001,0
31002,0
31003,0
31004,0
31005,1
31006,1
31007,1
31008,1
31009,0
31010,0
31011,1
31012,1
31013,1
31014,0
31015,0
31016,1
31017,1
31018,1
31019,1
31020,0
31021,1
31022,1
31023,1
31024,0
31025,1
31026,1
31027,0
31028,1
31029,0
31030,1
31031,0
31032,0
31033,1
31034,1
31035,0
31036,0
31037,1
31038,1
31039,1
31040,0
31041,0
31042,0
31043,1
31044,1
31045,0
31046,1
31047,0
31048,0
31049,0
31050,0
31051,0
31052,1
31053,1
31054,0
31055,1
31056,1
31057,0
31058,0
31059,1
31060,1
31061,0
31062,0
31063,1
31064,1
31065,0
31066,1
31067,0
31068,0
31069,1
31070,1
31071,1
31072,0
31073,1
31074,0
31075,1
31076,0
31077,1
31078,0
31079,1
31080,1
31081,0
31082,1
31083,1
31084,1
31085,1
31086,1
31087,0
31088,1
31089,0
31090,0
31091,1
31092,0
31093,1
31094,1
31095,1
31096,1
31097,0
31098,0
31099,1
31100,1
31101,0
31102,1
31103,0
31104,1
31105,0
31106,0
31107,0
31108,0
31109,1
31110,0
31111,0
31112,1
31113,0
31114,0
31115,1
31116,0
31117,1
31118,0
31119,1
31120,0
31121,1
31122,0
31123,0
31124,0
31125,0
31126,0
31127,0
31128,0
31129,1
31130,0
31131,1
31132,1
31133,1
31134,0
31135,0
31136,0
31137,0
31138,1
31139,0
31140,1
31141,0
31142,0
31143,1
31144,1
31145,1
31146,0
31147,0
31148,0
31149,0
31150,1
31151,0
31152,1
31153,0
31154,0
31155,0
31156,0
31157,0
31158,1
31159,1
31160,1
31161,0
31162,1
31163,1
31164,0
31165,1
31166,1
31167,0
31168,1
31169,1
31170,0
31171,0
31172,1
31173,0
31174,1
31175,1
31176,1
31177,1
31178,0
31179,0
31180,1
31181,0
31182,0
31183,1
31184,1
31185,1
31186,0
31187,0
31188,0
31189,0
31190,0
31191,1
31192,0
31193,0
31194,1
31195,1
31196,0
31197,0
31198,1
31199,0
31200,0
31201,1
31202,0
31203,0
31204,1
31205,0
31206,0
31207,1
31208,1
31209,0
31210,0
31211,1
31212,1
31213,0
31214,0
31215,0
31216,1
31217,1
31218,0
31219,1
31220,1
31221,1
31222,0
31223,0
31224,1
31225,0
31226,0
31227,0
31228,0
31229,1
31230,1
31231,0
31232,0
31233,1
31234,1
31235,1
31236,1
31237,0
31238,1
31239,1
31240,0
31241,1
31242,1
31243,0
31244,0
31245,0
31246,1
31247,1
31248,0
31249,0
31250,1
31251,1
31252,1
31253,1
31254,1
31255,1
31256,0
31257,0
31258,1
31259,1
31260,1
31261,1
31262,0
31263,0
31264,0
31265,0
31266,0
31267,1
31268,0
31269,0
31270,1
31271,0
31272,0
31273,0
31274,1
31275,0
31276,1
31277,1
31278,1
31279,0
31280,0
31281,1
31282,1
31283,1
31284,1
31285,1
31286,0
31287,0
31288,1
31289,1
31290,1
31291,0
31292,1
31293,1
31294,0
31295,0
31296,1
31297,1
31298,1
31299,0
31300,0
31301,1
31302,0
31303,1
31304,1
31305,1
31306,0
31307,0
31308,1
31309,1
31310,1
31311,0
31312,0
31313,1
31314,0
31315,1
31316,1
31317,0
31318,1
31319,0
31320,0
31321,0
31322,0
31323,0
31324,1
31325,0
31326,0
31327,1
31328,0
31329,1
31330,1
31331,1
31332,1
31333,1
31334,0
31335,0
31336,0
31337,1
31338,0
31339,1
31340,1
31341,0
31342,1
31343,0
31344,1
31345,0
31346,0
31347,0
31348,0
31349,1
31350,1
31351,1
31352,0
31353,1
31354,0
31355,1
31356,1
31357,1
31358,0
31359,0
31360,1
31361,1
31362,1
31363,1
31364,0
31365,0
31366,0
31367,0
31368,0
31369,1
31370,1
31371,1
31372,0
31373,1
31374,0
31375,1
31376,0
31377,0
31378,1
31379,1
31380,0
31381,0
31382,1
31383,0
31384,1
31385,0
31386,0
31387,1
31388,1
31389,0
31390,0
31391,1
31392,0
31393,0
31394,0
31395,1
31396,1
31397,1
31398,1
31399,1
31400,1
31401,0
31402,1
31403,0
31404,1
31405,0
31406,1
31407,1
31408,0
31409,0
31410,0
31411,0
31412,0
31413,1
31414,1
31415,1
31416,0
31417,0
31418,0
31419,0
31420,0
31421,1
31422,1
31423,1
31424,0
31425,1
31426,0
31427,0
31428,0
31429,1
31430,0
31431,0
31432,1
31433,1
31434,0
31435,1
31436,0
31437,0
31438,1
31439,0
31440,1
31441,1
31442,1
31443,1
31444,1
31445,0
31446,0
31447,0
31448,0
31449,1
31450,1
31451,1
31452,0
31453,1
31454,1
31455,1
31456,0
31457,1
31458,1
31459,0
31460,0
31461,1
31462,1
31463,1
31464,0
31465,1
31466,1
31467,0
31468,0
31469,1
31470,1
31471,0
31472,0
31473,1
31474,0
31475,1
31476,0
31477,0
31478,1
31479,1
31480,1
31481,1
31482,0
31483,0
31484,1
31485,1
31486,1
31487,0
31488,1
31489,0
31490,0
31491,1
31492,0
31493,1
31494,0
31495,0
31496,0
31497,0
31498,0
31499,1
31500,0
31501,1
31502,1
31503,1
31504,1
31505,1
31506,0
31507,0
31508,0
31509,0
31510,1
31511,1
31512,0
31513,1
31514,1
31515,1
31516,1
31517,1
31518,0
31519,1
31520,0
31521,0
31522,0
31523,0
31524,1
31525,0
31526,0
31527,0
31528,0
31529,0
31530,0
31531,1
31532,1
31533,1
31534,0
31535,1
31536,0
31537,0
31538,1
31539,0
31540,0
31541,1
31542,1
31543,0
31544,1
31545,0
31546,1
31547,1
31548,0
31549,0
31550,1
31551,0
31552,1
31553,1
31554,0
31555,0
31556,1
31557,1
31558,1
31559,0
31560,0
31561,0
31562,1
31563,1
31564,0
31565,0
31566,1
31567,0
31568,0
31569,0
31570,1
31571,1
31572,1
31573,0
31574,0
31575,1
31576,1
31577,0
31578,0
31579,1
31580,1
31581,0
31582,1
31583,0
31584,0
31585,0
31586,1
31587,0
31588,1
31589,1
31590,1
31591,0
31592,0
31593,0
31594,1
31595,1
31596,0
31597,0
31598,1
31599,0
31600,1
31601,1
31602,1
31603,0
31604,0
31605,0
31606,0
31607,0
31608,0
31609,0
31610,0
31611,1
31612,1
31613,0
31614,0
31615,1
31616,1
31617,1
31618,1
31619,0
31620,0
31621,1
31622,1
31623,1
31624,1
31625,1
31626,1
31627,1
31628,0
31629,0
31630,1
31631,1
31632,1
31633,0
31634,1
31635,0
31636,0
31637,0
31638,0
31639,1
31640,0
31641,1
31642,1
31643,1
31644,0
31645,1
31646,0
31647,0
31648,0
31649,0
31650,1
31651,0
31652,0
31653,0
31654,0
31655,1
31656,0
31657,1
31658,0
31659,0
31660,1
31661,0
31662,1
31663,0
31664,1
31665,1
31666,1
31667,1
31668,0
31669,0
31670,0
31671,1
31672,0
31673,0
31674,0
31675,0
31676,1
31677,1
31678,1
31679,1
31680,1
31681,0
31682,0
31683,1
31684,0
31685,1
31686,1
31687,0
31688,0
31689,0
31690,1
31691,0
31692,0
31693,1
31694,0
31695,0
31696,0
31697,1
31698,0
31699,1
31700,0
31701,0
31702,0
31703,1
31704,1
31705,0
31706,0
31707,1
31708,1
31709,1
31710,0
31711,1
31712,1
31713,1
31714,1
31715,1
31716,1
31717,0
31718,0
31719,1
31720,1
31721,1
31722,0
31723,1
31724,1
31725,0
31726,1
31727,0
31728,1
31729,0
31730,1
31731,0
31732,1
31733,0
31734,1
31735,1
31736,0
31737,1
31738,1
31739,0
31740,0
31741,1
31742,1
31743,1
31744,1
31745,0
31746,0
31747,1
31748,1
31749,0
31750,1
31751,0
31752,0
31753,1
31754,1
31755,1
31756,1
31757,0
31758,1
31759,1
31760,1
31761,1
31762,1
31763,1
31764,1
31765,0
31766,0
31767,1
31768,0
31769,1
31770,0
31771,1
31772,1
31773,1
31774,1
31775,1
31776,1
31777,0
31778,0
31779,1
31780,1
31781,0
31782,0
31783,0
31784,1
31785,1
31786,0
31787,1
31788,1
31789,0
31790,0
31791,1
31792,1
31793,0
31794,1
31795,0
31796,0
31797,0
31798,1
31799,0
31800,0
31801,0
31802,1
31803,1
31804,1
31805,0
